query_id,answer
b46Ti0Y4RlPmTs3z,79480fe5afd46e4d 1d824f178f1c6ab3 4e9a7e388ae05a33 67b23c78d11599dc 51279291ff39d6c8 5e3c7abf40f3dc8e 73ffe557d8014ae1 801babf2f05df624 a0dbc51f4dedfe18 6aa0e350eac7225c 741153a34fb8e2ef c04570aace8c64b8 c3b2f96bccda12d7 e4e31231bc8a4d4e 783d127ab187ab9e e8aaeac721d8640c 1897a4fe3ec29b75 d64942a4c82ffc40 772c50c421b7d536 3862bcbb44e2e55f 90d4de4b73d11fdf 2276ccdbb2103f1f 4c881c7c34e82ca5 174591eba78e5ce7 fdfba2b858275265 a26c2f86a329c813 d69dfe89c87a19e8 41ca576ff310f156 d552871ad57b437f 11d59d7d867f17bb 7afc4435a67f2196 2f57e2f1e04501fe 0050eaa35fd3f871 031f49de6c949387 0980714751f0b925 df34debbfc58aedc fbf8a0cbdebe85e9 fcb60c019ea0fc13 1bb4252a5b7d4b32 447a164124cf52f6 eca3441a5ef68f78 1cb06bfa8bc4a78b 3cd41b0856ef243a ba2bcf9443e630be ada9ffec90bc6330 f077504b83e81a9b 61b4a958b33c6a85 5f998e6da117fa56 fa0a24051f3d633a 3a469db4f6a49156
7JWuO18vkHPT8Uit,972b032082e0d6d7 6304f38f95fde162 7aea5a20ed829a73 2f09c85e9fb4f7b5 7ffa0a38b84c61da 7b01d29ec2782b0c c1d6fd9dea7222d4 647a05e4cdfa6ead 888cedc1172315b4 4403f4e92baf59c1 06e000936c51f382 bfb4797eb2c77da1 ee1b88aedae55c74 05fed51a75fc9378 b255851651c40922 6019e5f45e1cf813 1dc54829435ab845 ca975890549fbc5f e6bf0c6fb42bda1e 4e1908e7f0dd7aea 7c044719130f1b7e a568c10bd364a78f 13bcbf7aeb0cfe4b 262e37ce9b958053 52e2224048b58bb8 9e2773f7a2b66094 88f014ec6091f6cd cd2e591476aa0f52 d43bdb7d4305c3f6 06c889dc2b9e733e 971f9b195376e5e9 1f6c42678541e55a 861b9194e31a57ca 8904fc8164ed2a0a 0ec4e4717992fd0f 96ab955b75e9e6bb f866b8f348a6ddf4 af0f9dfcbe59bb57 4535576723d1a052 030d650eca608ce0 36600abf8cc8e040 abf599bb148d6a8e f3d84e315486d91f e36af6aa6de996ad b9980b41ef38bcfe 9fe71770c5e50ea3 9fde26831e197fc7 3c71bbde9157a6d9 1553ad835bf690ef 785635d3d4bb1c2d
oxzimuUCklPjczkg,f7152cceff411a1e fab50aad382f0d61 2a9bee0c4bd41a1b abd15ccb7af3baec d31f4df6d9fcc739 ff793d49a4ee7347 ce27fae90d76ecfe b7cf7ea15a6ba93f 89a5238f5b72822a c048b2a8a0654bcc 722cb07f70eed23e 2fb4beea2b1ead20 eb0be0245512ec21 f56e0eb4766d0455 0bdba2bf1e5daaa5 b8499b64088e7a85 fe2944b61c234f9d e3f85c46c4994cba 18b230fb0cffd2fd 02c697d4a9e33f06 ebc453d1e7171444 56a83d43d0e5bf97 221636ada7100271 536d4f815aba6893 f506f5f8673cc2b8 ffd8b103293d7eee d23dc798897a9a6a 0a9882fb4146d92a bef8dca959b5cdd5 8b80e40483c6ab51 31bb2757c888b089 50dee06c272d165d b9dea22046428d74 4c1d043069bc946e f6b788ef5af553ae 3a96a667fac4c5f9 f29623e1c2312955 5a345aead2fb8e08 686c2bc8d3c7e660 fe0c59810837a546 07cb589f6739c1d7 9dceb9c1f67575ef 2b058ba7ec9ac61e 1e2ecc0c4f4a13a5 e8651b2999275e84 9b61b47019204c5c 55e5c8f9454c1f2c ad9390f3983de68b 79fa551377077a28 430c199ad2a6f9b3
jqt9lVv74ocO4rZj,90fb104d505e4cfb b21439c37e51b624 1076d46e6715a21e 9cca6c241a6f0b27 b6df606ebdca00a1 5a3d736ffbe3ca0e c66fe684dbc6d75b ed9fcf44928fbfe8 bfefbc1deb7d43c1 f6513c357005a7b5 7ff2c0b65476ebe1 badeb394652d77ad f5d241b31d439419 f1b4654cbef0a788 41181038093e6a6d c37b881a4a7dcf35 486ddb96cb9ed438 ce998a5832797ec9 85cc3ec454b72935 8c214205335be1ce 52eb8f0bf7964541 fdb7854a99e3aba4 7b6f0e634e305f6a d7403fac3769abd0 f33ce78bef84a197 1dde8d96687f397a 97ac0228fcbf4a4e 5102df2eeff86020 1bf351ce6354fbe5 4e8bcd142419ff9e 8b09ec5d07579dd1 b05cd0052c1dd1ae fc929e1dd1c0eb7b 922ca81dff78a473 697035c81aafe5a7 fd95de471b488ff8 47a39ffca7b84ba7 7f5f3acf27a0b9d4 132b0768a0afd84c 8cdac56e78648908 87e0c29e53f4c198 bcfb12ff0a1688fe bf04dbae9769165d a5bcc85a02f83685 3c6a53160db76155 14d0e86a7be197c3 de8cf8ade96088e7 df79f9dba2cf0ed1 dc5fc989d68aeff8 3c47580490bd2bed
ksaJRMW3YbCwoXEU,707df5180102a022 d94a0c7a5dab7ce0 e3f0d181aebc2870 a011c645f0c05254 18a6bf5f36803c61 db69c5822026c96c 102762a9f2cbe856 8e0a8fafa0710d82 2dcfd5e1ce9e95c1 6c019f1aec3a386a 7181a4d18079a786 8e845b0b68949575 6bfb81f9bde97875 e0c807605d347046 298045db4d9d4f4b 977241ebc6df7c1b 14b633746ced9e37 5e020dedf8ee75fc f8e37a05b8fd1ccb 339d1cd8046672e3 3fd78cb92299da53 c144f048a1f10bfc dc69d17f33e6187e 9e1bdb7c26396d01 0db4d06a552528b4 29f117af64cc0703 246c2c836893d04d 8ac960303130fe49 dbea5bc8086c67d4 1ba7d7eeea5aaa23 b5a98aa0765fbee2 5ae810fbb6418875 9c385fdc8b2038c2 1e72b94029c3cdc1 32e0c2ea1fba7aaf b872e0c3562daadc b6238ac071031a68 5a12d4a06349910d 2229169272c16acb 1071a2c11c269f53 3cc6f010ca4462e1 d0b9ebfbe83a38e5 b61bc2e7d887aa25 0d12eb3dc446ebd7 b55f5349ad122ba7 f5dd3c32c92a13dd 57c4ac60e7a55dd4 1040c34fc409dce7 e52737c65c2a5216 ce3c0cabeddf4454
vym13Ay6999MXzEw,da1fd2baaeb41ebd c98dd72b7d3b005d 8cc66c4e09e3299e a906f0105d0eb16a bb68c00d41644cba 681e8442270d0e51 72e2b32a16085ecc 0fa4c4ce5259cae6 226cfb47e94f72bb 58e22206617bc003 f5adfb74e4f23b8f 97f931e7d9cb2f49 651b29e2a5b29109 1cae5ae8c7b9bd6d 635007e4e97040ed dd57b000daabd8f7 1d6a9d1ce0e5befb 41e184010d84671c 0bda8c06d2192257 decb6601de5406d1 1d48ff899d17b278 2f82873a325f5f7e 44a910d6a4df07b3 222c59d7bf99221c d66f4358c524c8db 64b9cfd17ab40bab f4a1fc3f3fdfe554 2dc8997d55188d26 42d1975063c61990 174ba4b189f04192 ec717934b8af5cc6 b70978c3240d7e38 0b3eb1f69d3631ab 99c5bea59b2bd06f 7aafc829ff030742 2c18ff5bce73865c 1f536955b44db723 a4bed2bc93ed8edc 5c2f3aa3b94a8b63 93057eb61b000679 a95619c7f43d9634 bf7a4b86df779596 5866ee12de5b9b15 828f1a70209cd5f0 b63ff53fafa9bb04 6ed3eba3ea8fc76c 17feae413a5917c9 d2eabf5197557aab c15bca6c93c877c2 1bb0efee41655a50
agSYFBNpWDGbxBm8,a638e56063a76099 542d391979ac0d92 b517ef332dba2173 dd529d1f88da9d86 16d9ea100b1fe1ab 623df98697f22a1c da970ef2fcf11841 c2c629756ee8bb74 fee86bd68e80f09f 967d52b4905c17af 9198e91b55d50436 9f59f54c8654f894 d31f87bc9744634a df8252f53a747f4d fc1f8d0e61737dcd 143859cbfd6bf7aa 4ea868b0625dab6d 47f242acc84a18e9 ca8ac1170338467a b2da4c2e6759e560 4a85b44fa69b3db6 e253874a79174151 35bb16ae1383cc15 b4026f752869826b 1d40c0e2bd2eee88 b1cd1f0ce5f223fd d02e734e2e4e8572 6a426387519e54f7 f579b6aacbbaa8ff 0042aeabd7ebdb93 098595bfddb0f5e0 48b6e4eb379161ca fecfbf5284b49a88 de137de17998f494 b728daf1bdd637ae 11bc6dcfae3231b0 86ac6b494ec55fec 514b34117e95f03a 8eefd0f52f2ba423 894a9e9f352e62b3 31fb73f1ee299c16 d42de7158a40b43c eeb2251a65732525 0c436feca0ee6dc8 da2d76ebb4c41596 2f970666f32562b1 4ec54aee4b5a111a 2bb7df3e03fc8935 fd1ffd629a3187df 6d119672016797af
OMhMgjBd8CNUrRSe,3c3795c3ec064b89 f5a08bb740e426e4 9493f3c60935bf5c c968ba03297a0b9a c522ec4b3cb89bb1 854ca87606f22327 6dacc7541d00867a 8a7c9e94c37237f1 608832fff5f1f961 7e86e9eeab95dcb1 72fc8a0bd188262b c52f65eb3a14ffc7 47738bc05939d5d9 226698e2e8c2fa67 c446c487b08f27c7 7ef2c37cc2f2a8eb 7d4853dce272e4e2 dcddb17d34021587 a343e19c90607e48 34233ae0176b5a5c 2d425699b6d26c53 fec6db1330649e3f 409195c092fe41be 4d484771fd7d689b a6c43cde7d240387 cd5e34e1daf91c1e 5e5131318c37edb2 5f0487e16e2a9003 14003000a4c5ff82 dca5bee630291e95 79a4b166c0066c7a b94b4253887220cf a4c375fb9c1598ce becddbae07334b05 47101c58d7b2699a 7a65d77b5aed3a84 27d337c793d649f3 bbaaf83a25316064 7f57d28d69c5d288 cff0f213d976f1a5 c1d81da2f9eb43f4 cf7e6c6677e6fcaf e2b7cc8317176bae 40bbfb8c86b83d30 a34d7a91f4eae282 b3b9df95384c099d 3fbb8b3f5f2f5dab a935d90e686f36a7 f4093715b5f179e9 b524a1fe59566c15
tYwyYIDlUFJVoOPA,c5da67dd2e9b03ba 34cd266888b51832 9aedaf05cfe32fb2 280fe127dc568f4e e261dc71a69260a3 ad578e330f69b8fc 14b0b7a7e7b3d768 4134a1270b1e1785 48ddc653ae47da79 46472e9ed6173313 cb369d2a9e3b501c 76828a91127353bb 13ab628f5764c7e4 61bc03403178cf5e 271dc6293336b3a4 f29bd6d0ee811723 643c7faf3b56da48 3053cee1c11f3b61 479a5c4dbd27455c c33bc70f94ba8a08 9fcb54d003411b39 9bc41a774cf34ee9 f2e5f020dc8916de 7871527a622b18c8 bd36412bfc5b52a2 720a18b800c7380d f7dd7b6ed73cf362 c164f074e809aec4 e05a5d2f69670b13 361cbc83dee3e8d4 9bbfab867cfa6af5 ddb58ebdda81d905 63b8da305405355e 9cfb547bb481f8bf 6241ffb22a4d63ba ae43b0c36c469341 2137745eb674f28c 1d2c7aad0861df4b caa5c61141a38c61 61400b444c7fafbc a30b91dc1885bd19 c4797b3255e28e8c 8932bfe64f0908fb f98b9af469f978ab f2711283c97750ea 89be26b4badc5305 22cc97a70d117a2a c8a4baac336d3b62 631f006a26e53ad7 87e1921483345656
VclWPqofiC7fDz44,9cb587345ba4bfb2 e66f01a1f49ba089 0545bc6b637d532e 3e8b2404c1bde137 fc01901c45b07b31 f9bad45e2def9e47 e9b24ba8016af7b5 1c907bf3410009c2 e689ae0ae15ada3f 87e9efa7da4364c6 3ef8a3a26142e15a 1bb45fc98d1e7692 301e946c3c53aaa7 f71a1745e38b42fe c104f9f2d2b60959 f1db3859456cf215 01ad0df514f5ae38 e500986bc6dcd9cd 5978b38d8c46dd74 cf8c4a263302e247 4133923f2b637e6b b339cded5a07be55 a4b336d54cc8f847 b04837a41287f7d2 831cf97ac7221821 b667090d1626cee6 f6d886a4885263e9 e41aa92b8638674e aa0933b723d8c3a7 cb612f48c04ecbb3 515116530235c82e 6d15f5484bf835ec 4c4aa6778728ee27 31537fcbfa58042b 9ace62f7f72dd354 cb454ae11a0aac06 e43e184e6312c94f a33364ac4b1cf0f4 48dcef5c2c60b5cc 816ed0106fcdad79 2cb2a41275001569 9ab28ec236aca808 bb1d9f3b406d4ebc b9e7d386f6c74ac7 08f57cbfb626a498 d6b02b007c0847d2 dd0e1deb0fb731f9 b4523f375be38cb5 9f5bf7318ae5e120 3d3dbcec3a416909
vlTL7mGPZyA5xp1L,1d949d96fe6cb95c fab387edf752394a 96df715c6e0ce6e7 8476e17c623168ab acaa4149088c3cac 2ee86a9ed2c4bf37 0076146fd6392329 eecbcc38689c54c3 6ae8cbe0adb55f8d 1566c50547f3e715 39038593db1f9ffa 96e833442949f601 89ecfeb1f9edaf4c 089ffa2f13d0d66c 97993dc20e8449f2 961b4718e5bcf260 84b36df70210ab5f 6335e7865483fec0 39715025d8f127cb c8c8c3ad5963b9da 8ad58e2476e845ed 9bbd9b010dadc911 e071c7c376fd99fc 95b2acda779bbf11 a00942b39ad217c2 9f0dc451efb1fa73 b99191cb13fcf85b efcaa9e27657df1c 868e74995ba8fec3 aaa698937ebfb8e7 9be634024460a9b5 8ae61c5238d3bb31 bed10e23259d7965 f06eb8552a4e2ffc 9fc7a5a134254ab5 b94f16357101b38b f027f431d7219ed9 e3063fee4dafe40f bc6a5fe549728a35 87242fb9768abd3e 9d13bd743d081e56 811e0f28ba5ac50f e1aba286bba596da 39a42996b605338d c0a61aba08009e83 82b41e63c29e21d2 bea8f9b32c7f9a12 5f6360f8ba502b1a b6faa944460119e5 7f15e1c0268a8e39
LW0CaWHVcW8kMws9,1a8646da32d35fa2 ec1d74c0cce103e5 08d2bd20096edb73 7f267ed076ef83d5 17faeee200add8bb d45c908284f0d1e0 e5a7a1623a38c7c7 ffec44331d15112d f7b2b02df58bf482 4734902b39c3248c f9c465a1ff00ab21 32706eeda3a0e816 a4be891a21a4dbae ae53c74918cb0c11 9608f7ecf7d1129d 2d2e30fabe87c770 c0b8ab84626183f9 70a141218d3c03d0 a852c5fcc00039cc c554fe5807a97146 f79f9800afdd6122 d0b161bd710e0f42 35713b5d70c6103a 316fc189c58b0840 3d40e3b805eeec34 9998941845b820c3 fc08cc9329bac330 cb33a39d05503ccd 301eb8d32e6296ab af04b4a9adcfeaf9 be336bbaf4b38905 92062318173285c9 5005f21319d53713 5ae7643e4af6f22a d66892aca56d62b1 1ff58dfff784c834 6fe8bdf547ec3b2c 107d2ed79c5397d0 088da58fc1e74f3f 17bf5c701aff9a74 3d396b5ed716b453 e5f93448761abbdf 8aa4154ba442a5bf 9ad76f152d52c7e5 543b4927e5757a25 571b722d4a202379 c68ac059cf673788 05efbd5fe26f59e2 4339bfc873a2978f 397255908a59acfe
cE33gEe2mdvQXm0X,25107d8b1999f0b1 d3b5edcb0439615b 629e302b05aa98d1 761bb3e4bda7cb3d 271df7f65512777d ad306b2d547ff27d ef5c00944391b851 ba8a19f19d272a21 796b4d710a713b22 72eb7731b17f0ad7 1d1fa6f55d9cf8f4 8247ced682ceccf4 49af2d31fa2f2adf b683c10c4b47ef1b bdfc5e321e952b78 fb67b8ac22da7820 2472c6e84d716236 22cc024ae5e828ae 8444869dc4cac696 8c4f931517dc2604 aed6043e9f0378ac 1b54d2cd2a258aa1 0071904693d9f0ec 908556ad877fa0a2 59725cf0a9a050ea d0f7fe86b4ee4bdb 8fd0fa534e2fe08d c51df6bed6b6a1c6 e4e5f3ea894d3804 7f1f6fc2df258612 3bfeb4e3c612d28e 48a99be4889c7f6d 18e67f756f582fea a3cc5d2453813f8a c7e0e6dc9047d0ee aa1c476713d497f0 366da5006bd84293 440f27e2f327144d 761bd15d046adcdc 9b6c94f19694d433 ed50c0f129158251 4f417b3b823c4a17 9e1e1b8d1bd0c703 0aaeb19371917874 83f0065fb165388f 7ebdfe6437454d55 a2d84576ff38d5f2 320eee50a43ec0d7 b68ca00c87d722ab ab13403d9d6d1329
tchjbSd9Vf24F6YC,b8f547832e80a252 63f32f275aef7de7 c9395783343d10eb 6ea10b7a22981ef4 7956e14a9b084158 afaa51df13e7e519 5c979a9e8c2f424c 5338edab857b3fb7 8eae64e48e9325ea 55d6f7e0a0047365 67bd2ce4b055a330 2eed73c35801a1bc 4d79a7febba55948 e76c402aae54f5d7 55124e54e2bc1a63 6caf4d2af291f30c 3da9ea31e86779a7 92d5c28aba70efd8 307b4afb08910c5b dc80419ca27095bc 0177a5887c6559e3 ed2ab312e3a2e7e6 5ac602932b4b3ccb bf7ae2dfd2af1dbf 7d5c647013d54f69 253137666f82eb79 b69eb1e5e4d00ff8 79c5841e3cd04f65 717357f93514ec70 10066d491d6d9898 7514a36365ee5a7d ca379ff010d34ff3 2266dbb14d0fcf01 9a59816b65481217 2681dfcd505ab37e dbc90cbc1968ec1a e5252580ed1a1796 d99d7b0f68b6c268 5ccc94f3a52e9443 36d801bbe4b95b4d 25c4cbd282dd0811 e1c94520a3f06197 900b29f5a9b4bc65 f4a7e22ec1c3d399 de416cb5236c30fb e17fe1cb47f1163e c6cd88ae4720be10 94e6e83fc9f96eaa 9ae85bea2d1acb93 9283bc377f391b51
sn4OD7XTVpQ02iJU,7411240a080841e8 40f65a40e0e9e063 90ec932adb42e700 0bfba26f282c92cc db3706bd49f90808 96f41372144d4459 2c65e59ebe51a3cc 6425bfee13557a29 a81b77d58a804610 a5078110eee03156 fb5005adb7e0dc82 f68511b0e5d6517d 89adcffedeaaa8e4 0e1be2d64828d21c 20c0be8293f20812 74dc5fd4bcc234d5 3b1ccea085d1eff0 57060b06acb5eca7 f1c5ee84309c8085 1dfac3220e265c28 9a0555706a5975dc 9e23e621ce478542 6fb7940daa4bcc16 a0314025196e497c c31e3211e7927e98 3a02fb352147593f 68325bb5388f1d23 feccc1bf1bb39cb0 82f1499aaf75005d d120f96592a5a3cc ca142b539f9d0824 b8cc9d80720b6c15 3ac2ddd10a160ce1 08b83b4246785fad 63543fb537b2d16a 9ca97bc4f8323712 22915f2d2cedc805 09dc00d08d2c25a4 bdf4e155a2c83481 0fc9a6997717230f 3526008ac85ccaf4 57ae72a83a24dcad cf81cbce4b89809a e94b2cc22bd2f143 c3ab71008db967da 17da6434a01f833a a17d31c99eca224e e787290eab4691f2 9adba29aa2cc4917 1913c80382d9f701
iAr5NU7xlQdx9xLv,07a11bf80f2007a6 fd82ddf1ae240106 4d27318f0dc59df2 f42535925406f9a2 b543d093a7b81271 e3f2e746f18fead5 33d87ac184ac6d83 cf9a1c53cf4f9b75 99983cb895e22150 e532f23f226faf07 0d9e26c5e724848d e8518db569b37d76 2708fa9a587f7119 76d495f76a0cd660 4cc9b514df9b35ff 2a27fe00966e7e20 c491a91c8af0193c 73e60e3643d40c5a 0614663bf7252e3f 4874612f2f19eb07 6dfdf456bd82ee23 e98b55fde7347d56 77680d2b2fb525b5 31575e992ba9d83a 447f2ac06e491cc8 b494d5f6e0a1af5f 8bff48486867280f cb493dcc8506b40f bbb4a2a1f8c30cad a9a5eb05b446315d bdd23647cb433736 a9e17d1e577b6703 e21f6c54fa28b563 8133541b3a3f70d8 0826c77539fa16aa 7849e933ca03fef6 05b9bd50887c15ab 3c03420d02e9017e d0c7d9af6bc9ad5e 97b799ca34d5fdb6 9eed72b0bcee4082 f67ee066800a464c 87592854e97a8558 fefc1f19742bcaea 377e90b60341cd72 13241e04d40787f2 9f58c80eb4d1edb3 bfc94bec3c8641bd f6370d7daa644d2b e9a53771b6b5fb7e
Mo04spZBEVeE9S7q,d0b385c4db7eb2d9 d3f3a0f43416bb31 b7e2c986535f4aad 9d5cb9d369ffa2a2 596016a5b5277f95 805f1975c2793027 2dd9b3a7eebed5f8 07e61512cff10a23 62f6c8e508990614 4d148d87eb0afeb4 5a0de93e87f2db4d d0e1ce401cba4737 0c375184fbe28848 1fa37cdcaa49548b aa7103b99e26db4e 6083f7576974a106 6ee924f63eab98aa a8afc91950a22f4e c36ae5b91ebe8f32 f7f77c87edd94ce4 a3d14c17652b1b07 81883466627019d5 5e1482bd8427d8e5 fc7895819954bfb7 e9a2b05a492b6ad4 bc3c33785f1c47b3 42cafde061d2d6c8 44d89d0459cb6ba4 12ee2e6ae05b7a5e fd593871f09a1c62 2b6a2b2cebcb15a0 cd10acd5d4d15950 f53808a90dae029c 43980b63442244ff 63255a5c9519c815 0a97de05b3f1f025 e87587952ccae973 5fad5c5be32a79a0 ee7bf549dd0c453f 31388217715a220c d1934e0c7b93953a c9d099deda8219e8 5cbe86b09671cb01 907025e028e5990b 4abba6ae826e6183 15621bc4216f4878 fa388c443a8b9cc4 dfcad69b760cc39a d1fcc1df753f0ed6 5cfa850bba9ad472
DsDGh17ReBFj3AOX,5b5a515c4d431b43 4e612eee9b9bad6e f500148d12ccf61a 361af71fd2358a41 e32813d7b4921f66 08e8ad41fbd6d36f ff98a25eb560ee4a 618297fd13a4020e a9de167ef8dd288e f951db86ca560701 c5f705f378597cc7 a81136b9f2f46aa7 a33899433456cca2 7dc245d871c8c46e 1d19bb3c2ce1c5f5 fe8fd2a42f41f3a6 420854a57496a06e af87626ea67e3337 d474c502de176cea d317efcefcd9b321 0095d8e308fe2617 7d2b669c34662356 e0639a78954d7398 2aed23805292d747 f3f016e679ac0a84 358f153b444b43a5 99b993b3fe435141 e24c1b4743186ad9 aa43c4d6c227b582 432eedfc744c1a1f 83e5ba043745ff8a 9c292fc3608d4289 026a0b5f52ee1334 289a236878b4b019 8978bcdca675fc3f 089a82777b7a158c 3c266f24abf9564f 910705017f02c2d6 4c3ae7ac10a89dd1 9e8a6b864be9675e 883945db5015fef8 3d79f03ff8d2110e 33869abfde3a6af4 5f93a49a50317dce 4e42f4b621e06773 008155f702cd01e7 df27bef6abd02e1c 92fd3acc35088a67 fafa783677a85852 95bffed3eba3f35a
MzywvauTWVaI64fq,09e50607ade84b46 509a128c7628eead e32fb8869985cc32 b6071d536caa3411 c39d9a1047ca5af0 1e86258ed48db7ab 5a4381aec2b791b0 282c2c4eb648595f 93ca13fb81e88dda e4e92380ea8f078a 211aba5b0ce61b6e 22a187c9c04297ae 226cffa5602d1f8b 108e096c98ec12a1 faf29bd6fe52e74b 41ad4dd9976cc527 7e3aed97d8fa4713 500e40f6552b3146 06734ffd6df44c96 7141b45f84a5b9a7 17f628ac2848547a f98fab4f65931f96 7c9c716a45f6472e 32fed18fc42a624e 2db099b4cfae3f74 a4420bf7a8406ceb 74d109ec13995ce9 6d53a82271041c68 d26a378061043764 b832ac795882b4d8 dd0cf7f300444a69 39a5b91100ab300e 3c1c88bd1662cd27 a265ba732b88ca47 dd4ca17afc14c4dc b97ee57a125abc01 2c6fe9c217bd0c53 169d02b0feb03c34 2c645b3d9da99994 211d513e714763e9 16b6c3f5606f02f2 170c4ef663374e49 5c4885fdcc49de35 7477ad5ea0cbe30a 31bb117e14bc751c 564ead3030a93dc1 3e5d85573a2482f0 b0ade53a84adc605 d31f4df6d9fcc739 55b5b7ce9f1ff3d3
H1Ej9VVDXeF7IHeI,83a2127e08d5fe1a 5d0249e167911a3a 89008ce2ea59d00d e9d9e255a6007ae1 db5bbd888225b48a 3e93af7d94072eb9 d9ea10c88fdc5bd8 c270b6b66a157bdf 1b8939468f2823d3 7195f70352189238 809fe9507f42abf0 70025454ee243bc2 3603e0219f8c8443 5017d41a139adaa2 32856d1679e9696c dc36d8486087f6f6 c7815a00f6be475b b4bf1133f88ce460 50800c834fcd942d ce95c7738b6eaf49 a0a3454d5cb4c71c 5d0a9a95a42bf162 0f1d5c3bf0c413b8 37284ea9fae9134b c8fa8facf2b5595b b8a7cddfdbe3ecc4 54483c6261f64b7d 1dd355a8e47ae43a ab75da5b8635cea2 9fa037ef27460f87 56925331bdf63c4d bd8ba3f99ce5f75b 2b7942a3df4c363f ced11642f2317154 f64026b8973da286 7dfb07fae8f7c86d 570c13c58935f92f 825c3e75a90eee28 fead741366a1c46c afd515e04eb4f3b7 41955560b058f526 04f3b3cefd5e0a23 efe14ed678b61319 75a57fffcfc834c0 6fd69264ca6a8882 e89b674b6a112636 dd118eb619d2bf02 89d3e79c774dde82 7c0e9921f2bb4c6b 61fbe4d9a580747e
JbuPA4VvNn1AiboG,520d64813cadcb23 f54c8f56b817659a 2fe18f1a9fae3091 e862bc8dfa7b902e 2e73e464fe853b7f b485d7f37e861e08 b66a34adf7d1d8b8 a3859220b211ead9 1b1b2053b2100a5a 950190216c162ff8 ab1c26db37542ce0 8ba546b30be5b78d 107d92f142c8a7f5 9492c43dec83614f c9fbf3f9f48eb3f8 821e124fabe86629 11bb9317982501a8 cc24029c891e6abc 29b2b0403c2b9334 b675afe1a5e66ab3 3594bdcb926bf90d 3e6f3a489704f3e3 7b92223f343beb4b d5746235a675ca1a f02dc27a12c6262b 7c2b3f3c1ff5741b 1ab1a857045ab2ac 749e218e2d6d93bb 74b41deef69d03ba 54e15733aab87fa2 eefc68a2c650c0a4 97ffe51330f0778e 36d6b4a232f1876c 9d3ca06aa462ec97 47d182d80ee8db9a b1fc44432682ceff 7c987a625d972fe5 a18c3342bc2c5374 823db1593d69e991 ff7ad81e386c8e35 6f2f40d3c3e0b23d 95f49e5be866d004 5015ac7f37fe8bdc ac5201d1b443b41d 9822c29c60d7e76e 8159c6892335bf97 d5d283e1c021f841 bb0caf0523f2e3a5 49de51eb816d3fc6 033ae2d4f02bbd57
0mtMahErLgwnbCRg,172090bbf6e24bf4 1d661f7f8a99ee32 c9a59fdf50d4084f 8dabe6590be453cb 0551d62adb99d901 17942f711649a98e 4535ca876e48d830 afa5f56535e0eb28 075d7fa04e6d26c3 b9da4306595cb85e b6c93be1129c5470 b51bdb248da3ccfb fd6d9859e1cc8e36 2e2fa71cd056ced0 011e06a042cfeba2 4f75842304d52947 1fc91b80d6f9b535 2a85f0e422314db7 44b63bd6b1b6af7d 27578397a6d36cae 45183e45caade870 56d019070968cd1a 2afdaeccf6d38e6e 9f786f3489569b33 c7f4e7f8a3eae75c 865d6b4759d2f1fe 0a1ec90587f8ce75 c84cc579a70d6fea 34ec008afb572c8e ece00f2021489616 4ec8733fa7b378d5 3655356d01be5d89 80062804c38429ce 45f219a7029a05e8 a2778c9b29722105 54b31aab2ca095ee d2c81fc85e494b3a 28e277ddd46dbc00 d16b60f6e363e5aa b063495b9bbee09d 42360717a6a806bf 37f0f6f2e49dcd34 8d8e5953483d110d 481581f9433901fb be33c60988910886 88857e44c53ddb89 b26fc93a3627239c bc60626950bc401a e833bcf7b395e9de 66eb6c8621ae9806
evPZKz4XajsQbivJ,05b74cf0a58363f4 9274f664f133ae58 18549131df0afbc8 bd8b4c5db5d4502a 8a5473047da9b29d 40f03eedc12040aa 686f9535910b4461 134242df3135887a 95339ef34facb99a 8c83aa6c11368120 3eb2087ad5c2476f 56e33eea9380f99b c45953dd23dc5b3c a12cb1e81cee9eb4 4e33a02d19b89050 62003578b6158d9b e58df5856ff66f3b 441131bd98eafcb5 4b7c4b102190d1fe 10c59f01f5377b09 2e021db631275120 d9347190b5715a52 e42ed9ccb5d8a2f9 32567804627ef382 efa2ce445010468e 8fac77f0fca05ee8 04da375f1c4d9ff6 c34513e72bd343a6 1c7b36173fd4f91e c9c6a1be63f33be7 867e958e244c4b15 e7ce2b532f2247cd 6d6b383b5370b6e8 90ee085fa52f9dc1 985b797e1411c36a a7a4bac6eb989a1f 907bf8684f4dd719 e209b4fc2cb44a71 1cbcb34b968da077 e6a34093f621562b f623a42e567d0ff0 6dea4119446ab41a fff710586a99f28f 213a9d5444a76b33 c05a2f69f9231be8 a706a8a63740f42a 278804da4e0a2752 343a890bbf0d8e7f 94054937cff8618e dbe4ed00d6d628b5
